alpha,class,redshift
230.437478772373,GALAXY,0.07546344
215.778984938126,GALAXY,0.5593223
123.228309468338,GALAXY,0.576158
132.089009365023,GALAXY,0.1949604
139.895929802109,GALAXY,0.4447467
170.584860196624,GALAXY,0.1408005
172.198917657856,GALAXY,0.3534584
216.445205874052,GALAXY,0.5775527
216.534278177513,GALAXY,0.6428258
194.630312000542,GALAXY,0.7020183
124.246256620628,GALAXY,0.02036483
114.95452074154,GALAXY,0.09668954
149.791288794306,GALAXY,0.07631314
149.838145927548,GALAXY,0.07104275
142.487160542922,GALAXY,0.1263853
156.205598012115,GALAXY,0.1102901
144.552913831646,GALAXY,0.3843655
153.956219355005,GALAXY,0.5480871
159.573932142864,GALAXY,0.1236687
356.703739954318,GALAXY,0.8818427
334.745963422402,GALAXY,0.6366959
153.211952756989,GALAXY,1.061724
247.137320568656,GALAXY,0.2410933
197.784172198699,GALAXY,0.8483689
127.17263896593,GALAXY,0.6680454
14.9587617366324,GALAXY,0.7398763
357.001054563005,GALAXY,0.4763548
130.791069247253,GALAXY,0.5491192
127.204743173463,GALAXY,0.4833663
142.107165799264,GALAXY,0.1468054
332.316208957156,GALAXY,0.6734682
143.933824235552,GALAXY,0.7295195
119.814547926633,GALAXY,0.4185002
141.31450959487,GALAXY,0.110665
142.841591144642,GALAXY,0.1646632
172.2602475263,GALAXY,0.4905441
177.413249948857,GALAXY,0.5992932
181.487880610286,GALAXY,0.2081896
171.952578144636,GALAXY,0.5011847
169.328864041798,GALAXY,0.601141
353.819672691509,GALAXY,0.3665967
128.902947759172,GALAXY,0.3036665
140.04337304892,GALAXY,0.8858466
142.686339535283,GALAXY,0.4529931
134.639418936509,GALAXY,0.06682654
133.018907597899,GALAXY,0.6538946
160.837319545918,GALAXY,0.497699
164.268031047112,GALAXY,0.5311476
156.65009018432,GALAXY,0.1639267
149.066636510009,GALAXY,0.6331391
140.174195182093,GALAXY,0.5349048
142.397539153638,GALAXY,0.5747721
219.100457685315,GALAXY,0.5394065
194.182268000861,GALAXY,0.6154528
329.08655597602,GALAXY,0.4753586
13.1547210044782,GALAXY,1.064533
14.806457927441,GALAXY,0.8824806
317.338051905673,GALAXY,-0.0002056739
16.0887735062961,GALAXY,1.437459
127.823423578694,GALAXY,0.5076686
128.317852534913,GALAXY,0
41.8257268336963,GALAXY,0.3971159
136.256269254571,GALAXY,0.04387397
117.390459519603,GALAXY,0.1991299
144.451555326801,GALAXY,0.5941094
145.964140413999,GALAXY,0.1477267
158.879097008549,GALAXY,0.902975
159.910547127458,GALAXY,0.6645419
142.852410285667,GALAXY,0.1116488
137.928499948555,GALAXY,0.09699099
164.048972378916,GALAXY,0.496388
165.358140457228,GALAXY,0.5264378
175.845215289121,GALAXY,0.1018764
153.62321230646,GALAXY,0.3118294
167.527494084484,GALAXY,0.4363711
239.934588142312,GALAXY,0.4629696
127.807909092331,GALAXY,0.6258814
143.95739436749,GALAXY,0.466365
132.395598875162,GALAXY,0.06537782
141.221137200002,GALAXY,0.5242114
137.2741188031,GALAXY,0.3800757
200.303416674074,GALAXY,0.09405781
325.463507996607,GALAXY,0.4296023
160.231065748652,GALAXY,0.5459197
158.959595185722,GALAXY,0.1227813
140.572481605249,GALAXY,0.5155627
122.882121598924,GALAXY,0.4845403
128.126881719888,GALAXY,0.7216691
132.372108387693,GALAXY,0.3069417
346.953181653611,GALAXY,0.6595678
346.631977709454,GALAXY,0.1930658
115.724022297926,GALAXY,0.1717865
334.098305659144,GALAXY,0.2768911
223.511983532082,GALAXY,0.6094603
33.3198927443515,GALAXY,0.4498126
196.442467811619,GALAXY,0.04670962
156.58865433126,GALAXY,0.637329
26.7237087087941,GALAXY,0.9620413
161.949309887516,GALAXY,0.523664
142.839368796939,GALAXY,0.8588431
210.790449906606,GALAXY,0.5278717
223.739570215569,GALAXY,0.3425488
349.209680768984,GALAXY,0.2667444
329.557031359697,GALAXY,0.457851
139.539417757796,GALAXY,0.6176225
142.670341597987,GALAXY,0.6433795
156.429578879633,GALAXY,1.070405
348.654011764596,GALAXY,0.07034822
145.221785213946,GALAXY,0.8037058
144.938683138993,GALAXY,0.2910789
36.7091096386232,GALAXY,0
247.012226830779,GALAXY,0.2515719
214.926477377166,GALAXY,0.4208323
337.496212627234,GALAXY,0.3903483
127.806149949091,GALAXY,0.5174615
130.391017958364,GALAXY,0.5482101
354.904466886214,GALAXY,0.2500879
156.671477322581,GALAXY,0.1256636
169.682452730261,GALAXY,0
318.316282615299,GALAXY,0.01777156
348.188892334209,GALAXY,0.4342929
353.617478835635,GALAXY,0.1420504
142.657694677884,GALAXY,0.5132004
231.270195568262,GALAXY,0.3085175
206.762912455685,GALAXY,0.4728912
214.470137923891,GALAXY,0.5905483
214.734352084899,GALAXY,0.4453937
219.009706407296,GALAXY,0.6275585
198.115472307288,GALAXY,0.730256
133.096505533342,GALAXY,0.4269256
119.675826533207,GALAXY,0.04498824
132.960397662119,GALAXY,0.6013116
39.2821265884863,GALAXY,0
124.085233864724,GALAXY,0.153899
34.613575902303,GALAXY,0.995285
0.172603952153111,GALAXY,0.8245447
175.0439143295,GALAXY,0.6712136
354.591126352974,GALAXY,0.3541265
230.8211851705,GALAXY,0.4857447
159.424738822589,GALAXY,0.6160734
160.300670077406,GALAXY,0.579441
161.044499981841,GALAXY,0.6098797
162.16368835411,GALAXY,0.5707972
121.430318078668,GALAXY,0.3665389
208.717699127126,GALAXY,0.6618741
211.746036376342,GALAXY,0.5587108
216.366019561993,GALAXY,0.5779245
357.795737994252,GALAXY,0.5484658
159.021077227065,GALAXY,0.5908423
19.6305679649032,GALAXY,0.2452097
352.3450460893,GALAXY,0.5776629
232.263826483967,GALAXY,0.6322402
200.972752122589,GALAXY,0.5181798
207.928076523646,GALAXY,0.1483907
130.910129404672,GALAXY,0.6396194
136.849025940734,GALAXY,0.516355
135.801819818579,GALAXY,0.4590427
143.758436823156,GALAXY,1.285677
26.2798225006078,GALAXY,0.6558334
36.9785649515151,GALAXY,0.2597888
37.8692830537981,GALAXY,0.4763745
149.155456980189,GALAXY,0.8570844
207.977968998022,GALAXY,0.4697591
202.423527713077,GALAXY,0.6799182
201.235225064502,GALAXY,0.0807889
192.73121465159,GALAXY,0.2721158
135.420693377436,GALAXY,0.1409849
133.743518159858,GALAXY,0.2464943
136.008503179495,GALAXY,0.1295922
136.557564607097,GALAXY,0.2273831
157.821229534924,GALAXY,0.3619909
162.797545007252,GALAXY,0.299368
150.75878417594,GALAXY,0.1943433
165.265518890855,GALAXY,0.5662975
129.036096950008,GALAXY,0.1310866
158.957966275224,GALAXY,0.5407919
140.591571975255,GALAXY,0.8307385
186.889433785738,GALAXY,0.6918176
156.061942679594,GALAXY,0.05388565
175.907071792867,GALAXY,0.5606003
126.769391772061,GALAXY,0.3515803
141.748598939879,GALAXY,0.5652973
146.079922612146,GALAXY,0.04293239
348.903329672445,GALAXY,0.4511106
359.351156386437,GALAXY,0.5902879
133.862156406139,GALAXY,0.1243844
135.780376177133,GALAXY,0.8620659
139.952702603961,GALAXY,0.354468
142.15636097193,GALAXY,0.3693077
119.478596319089,GALAXY,0.674768
189.542059349012,GALAXY,0.6850502
207.160130223377,GALAXY,0.55327
205.703609810328,GALAXY,0.4153416
205.952823549886,GALAXY,0.5335153
246.831777678025,GALAXY,0.4712113
240.433628749327,GALAXY,0.5534943
157.148780280888,GALAXY,0.5704065
116.144216784715,GALAXY,0.02837454
209.642932471748,GALAXY,0.3983497
213.449242405515,GALAXY,0.0695656
204.50873778467,GALAXY,0.7914707
206.768364592786,GALAXY,0.5187228
196.105909096071,GALAXY,0.3440858
211.881311387535,GALAXY,0.6293516
119.98580762181,GALAXY,0.1159913
323.81632166217,GALAXY,0.1380256
200.83818415002,GALAXY,0.3542296
149.977819699953,GALAXY,0.5364093
151.485012662097,GALAXY,0.9742189
359.185637481861,GALAXY,0.5217813
341.777840879255,GALAXY,0.2807041
341.596893050415,GALAXY,0.115588
208.996573508428,GALAXY,0.5322012
151.130963209968,GALAXY,0.09217384
128.236502345163,GALAXY,0.4110066
128.761266626187,GALAXY,0.5017815
160.389355929089,GALAXY,0.3839195
356.972878879071,GALAXY,0.6001495
116.13747006031,GALAXY,0.7132058
130.785380744959,GALAXY,0.5419934
175.107207819513,GALAXY,0.3594848
170.684248694012,GALAXY,0.4922315
161.838554817394,GALAXY,0.5225632
163.695591406277,GALAXY,0.5785084
171.664336458034,GALAXY,0.6229039
241.189282681307,GALAXY,0.04376762
153.813335827568,GALAXY,0.8602694
343.611150879551,GALAXY,0.2723143
345.456668835998,GALAXY,0.5765054
331.427044961725,GALAXY,0.534627
120.719453485993,GALAXY,0.2301172
125.918425761923,GALAXY,0.2463923
115.222061564104,GALAXY,0.8195754
162.735248299289,GALAXY,0.1542109
163.328610131539,GALAXY,0.1280566
355.29998744384,GALAXY,0.6395783
356.059893896847,GALAXY,0.5021081
357.418648089627,GALAXY,0.6915066
232.542721625048,GALAXY,0.515422
138.9180064784,GALAXY,0.3727059
183.484546748491,GALAXY,0.2147843
29.8421166069343,GALAXY,0.4366839
206.199802676226,GALAXY,0.5418915
211.33587226989,GALAXY,0.5269095
212.817635919626,GALAXY,0.5994887
218.003871312631,GALAXY,0.6696546
126.303681726633,GALAXY,0.2075439
131.875097959256,GALAXY,0.5141718
131.56840114118,GALAXY,0.5519487
132.121085406185,GALAXY,0.08883375
139.635721068701,GALAXY,0.02309186
161.950871080494,GALAXY,0.5247169
165.641260643793,GALAXY,0.04621602
148.30511869256,GALAXY,0.9728271
205.134113067337,GALAXY,0.375761
206.950699689653,GALAXY,0.5560963
208.326329741208,GALAXY,0.1887095
27.8492428523325,GALAXY,0.8215178
242.688862725269,GALAXY,0.1004292
143.022987149922,GALAXY,0.1377067
151.114916713771,GALAXY,0.198889
136.816645687261,GALAXY,0.5120384
257.984104127358,GALAXY,0.03703113
190.837261219958,GALAXY,0.3436878
222.913725912917,GALAXY,0.1069614
206.703542610122,GALAXY,0.1838787
12.3607714268994,GALAXY,0.8505437
217.054508716026,GALAXY,0.5286594
141.942222794381,GALAXY,0.08761183
147.366839671492,GALAXY,0.1023372
155.102525368686,GALAXY,0.4688582
156.902143229873,GALAXY,0.1235729
141.02468748236,GALAXY,0.7015781
150.078086010478,GALAXY,0.07401462
203.614919176354,GALAXY,0.4782215
205.628680684314,GALAXY,0.5034829
126.74162548787,GALAXY,0.1408501
127.776198434419,GALAXY,0.6052169
139.020958712455,GALAXY,0.4560281
152.913996380218,GALAXY,0.4668477
131.492590827626,GALAXY,0.4494101
185.611976671099,GALAXY,0.06355968
210.534578644623,GALAXY,0.6590723
147.666061795768,GALAXY,0.7599639
188.031439693321,GALAXY,0.04070599
27.9317690980831,GALAXY,0.5782489
124.959568861381,GALAXY,0.3138447
148.328711225999,GALAXY,0.228287
133.478406970696,GALAXY,0.9508104
236.04141944985,GALAXY,0.4962555
241.103545170062,GALAXY,0.5391732
141.98595435216,GALAXY,0.5585415
154.256944174386,GALAXY,0.2970964
200.110770584982,GALAXY,0.03914953
211.874229923098,GALAXY,0.1425816
356.540128725113,GALAXY,0.5007774
160.137763411123,GALAXY,0.6630893
194.725572793777,GALAXY,0.2328524
128.233908570895,GALAXY,0.328981
127.337806530548,GALAXY,0.1794518
130.940768173189,GALAXY,0.1931768
214.416536581267,GALAXY,0.8937639
0.233967982804757,GALAXY,0.7964666
177.251605337836,GALAXY,0.02903826
136.072812539318,GALAXY,0.1903199
181.930990356337,GALAXY,0.3756981
28.7926723163455,GALAXY,0.7739652
146.888153543124,GALAXY,0.7816942
164.557424863953,GALAXY,0.6184042
358.223921636742,GALAXY,0.4586886
356.602311462489,GALAXY,0.477863
350.623419660941,GALAXY,0.3401554
204.603743232635,GALAXY,0.2932736
30.457460610198,GALAXY,0.7079729
142.08521191834,GALAXY,0.5856346
144.077044499505,GALAXY,0.3481292
359.06577753084,GALAXY,0.6047723
359.71343417433,GALAXY,0.5259816
123.523178210664,GALAXY,0.5989613
130.577610040814,GALAXY,0.07658235
154.613694605141,GALAXY,0.03580359
118.732108149121,GALAXY,0.5224471
122.897184575162,GALAXY,0.5663784
347.700080911504,GALAXY,0.8531404
131.424279452158,GALAXY,0.1045167
145.02919906323,GALAXY,0.2328788
143.815756077741,GALAXY,0.5966321
132.873513478976,GALAXY,0.09602349
30.252234340649,GALAXY,0.3718193
327.712455489542,GALAXY,0.4460611
140.404962079915,GALAXY,0.514877
141.902580620972,GALAXY,0.4283599
129.324184124111,GALAXY,0.469395
130.815750778345,GALAXY,0.215998
160.709066449155,GALAXY,0.3529056
208.670488532025,GALAXY,0.08245951
208.011676625276,GALAXY,0.559198
156.783601199426,GALAXY,0.1076371
141.835338710515,GALAXY,0.8810104
160.431736812881,GALAXY,0.9752324
332.504335073031,GALAXY,0.52715
223.511806000984,GALAXY,0.1654563
210.305624142223,GALAXY,0.6187216
145.233858157113,GALAXY,0.514814
150.150400896945,GALAXY,0.4372858
194.073314105074,GALAXY,0.5215744
185.053370921443,GALAXY,0.07916908
343.075904640258,GALAXY,0.1931321
134.442352441464,GALAXY,0.1141939
229.636765175238,GALAXY,0.5823154
202.490057750378,GALAXY,0.6689432
204.530849846469,GALAXY,0.4643938
343.733736441537,GALAXY,0.2984906
349.458087130166,GALAXY,0.1295794
167.318654357799,GALAXY,0.4051502
154.613704830348,GALAXY,0.4026895
136.263542303891,GALAXY,0.1590672
157.468144039264,GALAXY,0.3566079
204.17515634912,GALAXY,0.6259468
356.96875020405,GALAXY,0.6894312
20.5573049445449,GALAXY,0.3093776
163.131471872525,GALAXY,0.5394753
242.300281046889,GALAXY,0.2230323
131.493309439811,GALAXY,0.2395026
155.99378238334,GALAXY,0.04255673
152.877227331706,GALAXY,0.09880285
238.975369622619,GALAXY,0.1778703
126.923899103268,GALAXY,0.08942648
23.5382319899355,GALAXY,0.07901111
28.3094590675291,GALAXY,1.745657
213.156578066081,GALAXY,0.1666424
156.9917871318,GALAXY,0.4159207
145.399107154319,GALAXY,0.710556
54.8527921226217,GALAXY,0.9826697
159.745699409065,GALAXY,0.4183502
219.630421933211,GALAXY,0.5749009
219.770146090316,GALAXY,0.833805
144.384971283961,GALAXY,0.06257889
130.852163249803,GALAXY,0.09632748
137.304325825319,GALAXY,0.09962015
209.857430486104,GALAXY,0.6228759
341.305498848752,GALAXY,0.3836434
129.450129272015,GALAXY,0.06077366
208.599248302791,GALAXY,0.2499453
132.514616247826,GALAXY,0.7824956
182.244480502197,GALAXY,0.403091
23.5497998669423,GALAXY,0.8190058
146.974369366877,GALAXY,0.405438
152.543787031229,GALAXY,0.6202908
114.613084671712,GALAXY,0.5207152
214.225979108808,GALAXY,0.4837764
347.882753552286,GALAXY,0.5219511
336.819541890921,GALAXY,0.6019027
206.213425836218,GALAXY,0.3468169
170.974227919,GALAXY,0.4677228
17.786680338193,GALAXY,1.475618
247.451272953258,GALAXY,0.3546592
192.657634814741,GALAXY,0.1068398
187.944233558782,GALAXY,0.04936688
359.720635782616,GALAXY,0.2483218
246.380856199515,GALAXY,0.03286238
143.683330542449,GALAXY,0.6067116
145.576302010265,GALAXY,0.3822059
198.641133305028,GALAXY,0.4682307
259.456263905888,GALAXY,0.2663958
190.779197379974,GALAXY,0.1754625
130.356916325944,GALAXY,0.3632475
128.985259096036,GALAXY,0.5299038
138.560880192984,GALAXY,0.7464103
212.874308203384,GALAXY,0.1211821
241.623560693967,GALAXY,0.3395828
219.258294402611,GALAXY,0.6077058
128.870700907593,GALAXY,0.5495011
353.650922759771,GALAXY,0.08593041
146.613696108713,GALAXY,0.1463203
120.118484882647,GALAXY,0.3812449
144.845122729315,GALAXY,0.3828536
131.388915441688,GALAXY,0.3913172
133.285879080613,GALAXY,0.7767169
140.103698715549,GALAXY,0.02323286
4.06971476850678,GALAXY,0.3368188
161.826404661614,GALAXY,0.611324
207.882840390299,GALAXY,0.5216237
200.774588020176,GALAXY,0.1126511
202.124457031408,GALAXY,0.1493424
163.410548539454,GALAXY,0.02109995
235.783056375395,GALAXY,-4.054826E-05
149.049061524718,GALAXY,0.7173086
159.094269488111,GALAXY,0.04223011
124.823648152894,GALAXY,0.5265507
123.045741623582,GALAXY,0.6005062
195.074728334882,GALAXY,0.3518834
152.83320043044,GALAXY,0.08240924
353.302597481073,GALAXY,0.9579334
212.367253956876,GALAXY,0.1535864
212.577487378657,GALAXY,0.5281524
29.2464105249139,GALAXY,0.329329
180.002253163961,GALAXY,0.4602153
130.099052236763,GALAXY,0.6697416
143.04002353668,GALAXY,0.1538443
134.498944399879,GALAXY,0.06804199
354.432102819925,GALAXY,0.5278628
200.813868361703,GALAXY,0.1742678
205.733218308446,GALAXY,0.6018839
151.47294248884,GALAXY,0.1440067
159.137387104423,GALAXY,0.4009505
124.475269067623,GALAXY,0.2990482
126.30190714824,GALAXY,0.09424135
248.832634784833,GALAXY,0.289915
209.252626714839,GALAXY,0.08035531
188.008978189613,GALAXY,0.4707397
206.489457824674,GALAXY,0.6175966
213.563397553361,GALAXY,0.7854147
216.32137366577,GALAXY,0.3840794
213.546284178172,GALAXY,0.5402297
224.792750095365,GALAXY,0.09061342
15.2117438503657,GALAXY,0.814162
145.459031999467,GALAXY,0.6290578
145.166573810483,GALAXY,0.5152765
54.0902465405259,GALAXY,0.231244
161.219111935284,GALAXY,0.8662005
140.317585580211,GALAXY,0.5109929
142.577862185083,GALAXY,0.6573588
147.351301717736,GALAXY,0.4527611
235.407239019626,GALAXY,0.7054311
236.726602889266,GALAXY,0.3879296
206.966133605563,GALAXY,0.5535021
22.2214715723683,GALAXY,0.285159
197.760186254006,GALAXY,0.1699948
152.734475940959,GALAXY,0.7350922
146.395941912667,GALAXY,0.3658173
153.959054717733,GALAXY,1.440346
336.914875530831,GALAXY,0.3269704
144.638622653418,GALAXY,0.7237787
144.64136755067,GALAXY,0.678355
126.528560071499,GALAXY,0.08424099
118.336577859275,GALAXY,0.409979
30.6747644352752,GALAXY,0.8007506
148.306952325237,GALAXY,0.9354913
206.931796584387,GALAXY,0.5531928
201.426274063552,GALAXY,0.1510217
156.332033644816,GALAXY,0.08098383
153.430220069044,GALAXY,0.2687689
159.766169996036,GALAXY,0.370274
239.926356269441,GALAXY,0.05102345
359.255449473431,GALAXY,0.5220846
358.037062464537,GALAXY,0.5501572
351.986069044115,GALAXY,0.4700151
349.826797724649,GALAXY,0.4559951
219.451756575233,GALAXY,0.5965666
359.075382377988,GALAXY,0.3020124
4.57164862278007,GALAXY,0.6849016
352.242821416033,GALAXY,0.5202043
319.093744130217,GALAXY,1.138855
129.016805850044,GALAXY,0.5031916
126.757575617811,GALAXY,0.6124928
203.383689672091,GALAXY,0.4609308
144.213476116612,GALAXY,0.07690014
162.485667966168,GALAXY,0.5128736
142.2814903538,GALAXY,0.4381049
123.16320831882,GALAXY,0.1046723
27.1579296049885,GALAXY,0.6624657
209.631766760649,GALAXY,0.03433242
151.502817286133,GALAXY,0.3255731
180.380836713424,GALAXY,0.318492
183.023101682184,GALAXY,0.2366198
153.533840509568,GALAXY,0.1849075
7.71447521490576,GALAXY,0.8701673
132.817729127878,GALAXY,0.5224352
164.187257296754,GALAXY,0.5333825
358.345222015525,GALAXY,0.2225794
359.316821920866,GALAXY,0.4623032
131.077990116516,GALAXY,0.8088173
351.327693175053,GALAXY,0.5867535
346.140484056577,GALAXY,0.7177265
219.084559110575,GALAXY,0.5637167
131.670826563707,GALAXY,0.4154895
158.433757889091,GALAXY,0.7772864
142.011012345663,GALAXY,0.1269696
142.191446130321,GALAXY,0.7305147
208.071629552502,GALAXY,0.8656783
208.395781683458,GALAXY,0.1145246
200.860184870411,GALAXY,0.368396
159.760158308826,GALAXY,0.3357393
131.135157492542,GALAXY,0.4097818
132.249759302626,GALAXY,0.3369094
131.507453755184,GALAXY,0.07731552
161.040757734962,GALAXY,0.6027403
162.66029712069,GALAXY,0.4422961
202.753316080364,GALAXY,0.4743028
200.894699811257,GALAXY,0.05150639
205.277850079817,GALAXY,0.1003253
141.764951640246,GALAXY,0.6071548
213.520189317819,GALAXY,0.08946569
112.138499433383,GALAXY,0.3116456
114.279577125402,GALAXY,0.5058542
159.174525711413,GALAXY,0.08380446
158.924971458906,GALAXY,0.3110526
140.713891429346,GALAXY,0.5334841
149.976340222304,GALAXY,0.6008822
135.591472229645,GALAXY,0.8845984
25.7244947518834,GALAXY,0.6328365
32.9557012894039,GALAXY,0.8034403
142.8166249552,GALAXY,0.3849144
131.669480322615,GALAXY,0.6268456
134.308875109687,GALAXY,0.4628391
130.779062127393,GALAXY,0.5583935
131.58080240271,GALAXY,0.4816976
214.894709212574,GALAXY,0.5336357
213.093638246865,GALAXY,0.3603051
249.15739115134,GALAXY,0.129926
148.205489451308,GALAXY,0.9647707
114.239709989197,GALAXY,0.7948429
115.170459305772,GALAXY,0.8140818
150.515582929203,GALAXY,0.5420051
143.087825436273,GALAXY,0.376983
40.9802564690968,GALAXY,0.4728771
19.8719420304189,GALAXY,0.05807063
153.709338042622,GALAXY,0.5393862
224.257686511077,GALAXY,0.5146055
359.100553229812,GALAXY,0.5806667
144.219081146099,GALAXY,0.02355232
242.97294355789,GALAXY,0.5444893
128.984291090042,GALAXY,0.5051531
9.47538726278026,GALAXY,0.6207346
0.902513773410973,GALAXY,0.3493394
215.352762238659,GALAXY,0.7620903
208.698301925621,GALAXY,0.06768407
144.78120721616,GALAXY,0.4177041
33.5797745870301,GALAXY,0.3319587
196.199369957982,GALAXY,0
150.001490963531,GALAXY,0.4180462
150.753043702698,GALAXY,0.3069732
141.501109966285,GALAXY,0.1825279
175.581877561482,GALAXY,0.1537808
208.559550006799,GALAXY,0.2915045
136.783832025103,GALAXY,0.7949498
164.291271616667,GALAXY,1.082427
135.96774507844,GALAXY,0.08336873
150.280674993978,GALAXY,0.1670622
151.013767106386,GALAXY,0.1994274
147.430252019158,GALAXY,0.09335109
228.36374749571,GALAXY,0.1085464
261.160270641348,GALAXY,0.2837054
197.416284190706,GALAXY,0.08879295
206.770747371039,GALAXY,0.06585002
4.27707595640153,GALAXY,0.1653848
28.1101244172937,GALAXY,0.9091783
21.9432127680213,GALAXY,0.4087066
10.8126922812244,GALAXY,0.9723135
4.67365621504826,GALAXY,0.05610807
13.8982164828613,GALAXY,0.04106292
336.540470791587,GALAXY,0.5497824
129.287166579803,GALAXY,0.6383209
159.252282080064,GALAXY,0.280575
359.652637188712,GALAXY,0.5153776
359.770512276829,GALAXY,0.4626416
29.236750214951,GALAXY,0.1383435
19.7739123265781,GALAXY,0.5880107
353.294259046817,GALAXY,0.05625342
0.611985000176972,GALAXY,0.4817182
241.931640827246,GALAXY,0.07131008
246.230018901584,GALAXY,0.7509481
248.87274839687,GALAXY,0.54708
117.22509074143,GALAXY,0.763017
115.466439721785,GALAXY,0.3233176
128.199551734141,GALAXY,0.5806569
336.754365462908,GALAXY,0.2827229
191.024721926993,GALAXY,0.219893
180.994700622955,GALAXY,0.5018468
197.930303020946,GALAXY,0.1338578
166.2540338165,GALAXY,0.2054203
131.955744219254,GALAXY,0.7054785
141.8762303504,GALAXY,0.1118049
128.923057576565,GALAXY,0.4901699
196.166436459394,GALAXY,0.4911714
204.066931072105,GALAXY,0.6072358
119.002332757506,GALAXY,0.08227048
113.995950166834,GALAXY,0.4968648
146.960623198275,GALAXY,0.7529105
161.420517760542,GALAXY,0.4819381
27.6261804913942,GALAXY,0.1581801
30.135738780675,GALAXY,0.5524815
32.5029119421324,GALAXY,0.4556058
237.450574577256,GALAXY,0.05067763
221.289315623396,GALAXY,0.6312902
201.679179240842,GALAXY,0.08261265
200.945868795421,GALAXY,0.5355376
202.501221879844,GALAXY,0.261487
152.334039691368,GALAXY,0.1548075
117.587462069219,GALAXY,0.4272615
208.071504182428,GALAXY,0.8455295
216.031104824577,GALAXY,0.07214497
123.767036561609,GALAXY,0.2809937
235.70658675618,GALAXY,0.3753282
2.36574457848872,GALAXY,0.3202011
248.273521289289,GALAXY,0.0346708
163.431963036194,GALAXY,0.7358494
137.72836997915,GALAXY,0.5733566
119.600400144521,GALAXY,0.09160557
238.647300686857,GALAXY,0.5640706
140.571655937387,GALAXY,1.003332
140.859921901837,GALAXY,0.7734447
205.147019368665,GALAXY,0.08695462
129.971199658505,GALAXY,0.5087357
133.348747842951,GALAXY,0.7714643
26.0669499411853,GALAXY,0.1790682
34.1803415965876,GALAXY,0.7511563
140.765213145425,GALAXY,0.3344074
150.120707385477,GALAXY,0.05108978
151.351624532018,GALAXY,0.09297937
192.57857388335,GALAXY,0.2947029
237.585639285411,GALAXY,0.2674865
259.589940717527,GALAXY,0.358782
216.054886312724,GALAXY,0.05448628
134.444508043526,GALAXY,0.5539412
152.378251142721,GALAXY,0.4137594
153.307935532461,GALAXY,0.517454
123.017448771821,GALAXY,0
135.840178710376,GALAXY,0.1104716
136.126677820561,GALAXY,0.08676656
136.617377981538,GALAXY,0.2034239
136.870486087044,GALAXY,0.1219804
214.069216915066,GALAXY,0.8133371
153.185194212949,GALAXY,0.6130139
133.052433048488,GALAXY,0.09951608
236.66182985012,GALAXY,0.3418595
252.089061841794,GALAXY,0.2494981
120.648482500353,GALAXY,0.3799944
132.223450089621,GALAXY,0.6230534
340.455832930257,GALAXY,0.3823012
330.364164733685,GALAXY,1.666511
9.22386548807322,GALAXY,1.194755
344.230970688344,GALAXY,0.1038443
188.596196870295,GALAXY,0.5407532
128.554801481548,GALAXY,0.5769687
130.155036711349,GALAXY,0.04994292
132.212540441604,GALAXY,0.1256686
147.827559664149,GALAXY,0.7294754
19.0684364007462,GALAXY,0.3263848
180.076498842175,GALAXY,0.4198702
171.873937546164,GALAXY,0.5667692
182.853373781731,GALAXY,0.1417741
169.145064907107,GALAXY,0.07973501
119.629287941871,GALAXY,0.07057862
156.603491581267,GALAXY,0.3250985
125.021994048867,GALAXY,0.5685564
138.439821040245,GALAXY,0.6849348
129.940465095313,GALAXY,0.09779526
139.664248199788,GALAXY,0.7831589
139.00961971157,GALAXY,0.721195
159.484237034176,GALAXY,0.1214853
154.753806838585,GALAXY,0.1088401
119.493606368004,GALAXY,0.3586591
141.538169832319,GALAXY,0.1589469
150.360468335894,GALAXY,0.1352787
152.619570212818,GALAXY,0.663058
220.399065988048,GALAXY,0.3896822
220.910736059078,GALAXY,0.169769
253.487557643487,GALAXY,0.07808524
128.910468036715,GALAXY,0.529555
130.28083651835,GALAXY,0.4573925
6.52274781279834,GALAXY,0.4930509
43.9375914969352,GALAXY,0.06596697
338.482800570091,GALAXY,0.08852965
315.143000339906,GALAXY,0.1050831
37.6221934710102,GALAXY,0
256.828800323435,GALAXY,0.6690044
143.787888048179,GALAXY,0.423215
160.61301202766,GALAXY,0.2835791
178.878682943418,GALAXY,0.2627456
1.3575890506776,GALAXY,0.7426032
33.0081612301873,GALAXY,0.545723
33.805757537293,GALAXY,0.5142807
238.546829319493,GALAXY,0.03396246
240.457471372897,GALAXY,0.3788579
244.423526800454,GALAXY,0.5294479
142.642675268585,GALAXY,0.4283615
202.116963701637,GALAXY,0.07907975
207.759280878398,GALAXY,0.02342653
204.673798995067,GALAXY,0.4666028
145.057669425688,GALAXY,0.8633488
150.562668282879,GALAXY,0.3853552
150.85101168261,GALAXY,0.315994
253.839185467484,GALAXY,0.3774458
201.929071738383,GALAXY,0.5042876
212.515590622026,GALAXY,0.3783844
152.887443847178,GALAXY,0.5273002
153.227033675701,GALAXY,0.8085084
130.302840963397,GALAXY,0.6271967
12.3956404666667,GALAXY,0.2517737
354.711817675559,GALAXY,0.6769314
333.891113691278,GALAXY,0.06862418
130.165440221378,GALAXY,0.2785009
181.559769519529,GALAXY,0.6351529
182.25002861778,GALAXY,0.5285406
359.192161159337,GALAXY,0.5240031
329.401681555343,GALAXY,0.1366418
